US1CANV0022,20081219,PRCP,254,Unnamed: 4,Unnamed: 5,N,0600
US1CANV0022,20090212,SNOW,36,,,N,600
US1CANV0022,20090213,SNOW,58,,,N,600
US1CANV0022,20090220,SNOW,0,,,N,600
US1CANV0022,20090221,SNOW,0,,,N,900
US1CANV0022,20090225,SNOW,0,,,N,600
US1CANV0022,20090228,SNOW,0,,,N,600
US1CANV0022,20090213,SNWD,64,,,N,600
US1CANV0022,20090212,WESF,81,,,N,600
US1CANV0022,20090301,PRCP,71,,,N,800
US1CANV0022,20090302,PRCP,259,,,N,600
US1CANV0022,20090303,PRCP,447,,,N,600
US1CANV0022,20090304,PRCP,480,,,N,600
US1CANV0022,20090305,PRCP,10,,,N,600
US1CANV0022,20090306,PRCP,0,,,N,600
US1CANV0022,20090307,PRCP,0,,,N,800
US1CANV0022,20090308,PRCP,0,,,N,1000
US1CANV0022,20090309,PRCP,0,,,N,600
US1CANV0022,20090310,PRCP,0,,,N,600
US1CANV0022,20090311,PRCP,0,,,N,600
US1CANV0022,20090312,PRCP,0,,,N,600
US1CANV0022,20090313,PRCP,0,,,N,600
US1CANV0022,20090314,PRCP,0,,,N,900
US1CANV0022,20090315,PRCP,8,,,N,800
US1CANV0022,20090316,PRCP,71,,,N,600
US1CANV0022,20090317,PRCP,8,,,N,600
US1CANV0022,20090318,PRCP,0,,,N,600
US1CANV0022,20090319,PRCP,0,,,N,600
US1CANV0022,20090320,PRCP,0,,,N,600
US1CANV0022,20090321,PRCP,0,,,N,800
US1CANV0022,20090322,PRCP,94,,,N,1000
US1CANV0022,20090323,PRCP,13,,,N,600
US1CANV0022,20090324,PRCP,0,,,N,600
US1CANV0022,20090325,PRCP,0,,,N,600
US1CANV0022,20090326,PRCP,0,,,N,600
US1CANV0022,20090327,PRCP,0,,,N,600
US1CANV0022,20090328,PRCP,0,,,N,600
US1CANV0022,20090329,PRCP,0,,,N,600
US1CANV0022,20090330,PRCP,0,,,N,600
US1CANV0022,20090331,PRCP,0,,,N,600
US1CANV0022,20090306,SNOW,0,,,N,600
US1CANV0022,20090307,SNOW,0,,,N,800
US1CANV0022,20090308,SNOW,0,,,N,1000
US1CANV0022,20090309,SNOW,0,,,N,600
US1CANV0022,20090310,SNOW,0,,,N,600
US1CANV0022,20090311,SNOW,0,,,N,600
US1CANV0022,20090312,SNOW,0,,,N,600
US1CANV0022,20090313,SNOW,0,,,N,600
US1CANV0022,20090314,SNOW,0,,,N,900
US1CANV0022,20090318,SNOW,0,,,N,600
US1CANV0022,20090319,SNOW,0,,,N,600
US1CANV0022,20090320,SNOW,0,,,N,600
US1CANV0022,20090321,SNOW,0,,,N,800
US1CANV0022,20090324,SNOW,0,,,N,600
US1CANV0022,20090325,SNOW,0,,,N,600
US1CANV0022,20090326,SNOW,0,,,N,600
US1CANV0022,20090327,SNOW,0,,,N,600
US1CANV0022,20090328,SNOW,0,,,N,600
US1CANV0022,20090329,SNOW,0,,,N,600
US1CANV0022,20090330,SNOW,0,,,N,600
US1CANV0022,20090331,SNOW,0,,,N,600
US1CANV0022,20090401,PRCP,0,,,N,600
US1CANV0022,20090402,PRCP,0,,,N,600
US1CANV0022,20090403,PRCP,10,,,N,600
US1CANV0022,20090404,PRCP,0,,,N,600
US1CANV0022,20090405,PRCP,0,,,N,600
US1CANV0022,20090406,PRCP,0,,,N,600
US1CANV0022,20090407,PRCP,0,,,N,600
US1CANV0022,20090408,PRCP,53,,,N,600
US1CANV0022,20090409,PRCP,89,,,N,800
US1CANV0022,20090410,PRCP,201,,,N,800
US1CANV0022,20090411,PRCP,61,,,N,800
US1CANV0022,20090421,PRCP,0,,,N,1000
US1CANV0022,20090422,PRCP,0,,,N,600
US1CANV0022,20090423,PRCP,0,,,N,600
US1CANV0022,20090424,PRCP,5,,,N,600
US1CANV0022,20090425,PRCP,5,,,N,900
US1CANV0022,20090426,PRCP,0,,,N,600
US1CANV0022,20090427,PRCP,0,,,N,600
US1CANV0022,20090428,PRCP,0,,,N,600
US1CANV0022,20090429,PRCP,0,,,N,600
US1CANV0022,20090430,PRCP,0,,,N,600
US1CANV0022,20090401,SNOW,0,,,N,600
US1CANV0022,20090402,SNOW,0,,,N,600
US1CANV0022,20090404,SNOW,0,,,N,600
US1CANV0022,20090405,SNOW,0,,,N,600
US1CANV0022,20090406,SNOW,0,,,N,600
US1CANV0022,20090407,SNOW,0,,,N,600
US1CANV0022,20090421,SNOW,0,,,N,1000
US1CANV0022,20090422,SNOW,0,,,N,600
US1CANV0022,20090423,SNOW,0,,,N,600
US1CANV0022,20090426,SNOW,0,,,N,600
US1CANV0022,20090427,SNOW,0,,,N,600
US1CANV0022,20090428,SNOW,0,,,N,600
US1CANV0022,20090429,SNOW,0,,,N,600
US1CANV0022,20090430,SNOW,0,,,N,600
US1CANV0022,20090501,PRCP,10,,,N,600
US1CANV0022,20090502,PRCP,594,,,N,800
US1CANV0022,20090504,PRCP,107,,,N,600
US1CANV0022,20090505,PRCP,389,,,N,600
US1CANV0022,20090506,PRCP,13,,,N,600
US1CANV0022,20090507,PRCP,0,,,N,600
US1CANV0022,20090508,PRCP,0,,,N,600
US1CANV0022,20090509,PRCP,0,,,N,600
US1CANV0022,20090510,PRCP,0,,,N,600
US1CANV0022,20090511,PRCP,0,,,N,600
US1CANV0022,20090512,PRCP,0,,,N,600
US1CANV0022,20090513,PRCP,0,,,N,600
US1CANV0022,20090514,PRCP,0,,,N,600
US1CANV0022,20090515,PRCP,0,,,N,400
US1CANV0022,20090518,PRCP,0,,,N,600
US1CANV0022,20090519,PRCP,0,,,N,600
US1CANV0022,20090520,PRCP,0,,,N,600
US1CANV0022,20090521,PRCP,0,,,N,600
US1CANV0022,20090523,PRCP,0,,,N,600
US1CANV0022,20090524,PRCP,0,,,N,600
US1CANV0022,20090526,PRCP,0,,,N,600
US1CANV0022,20090527,PRCP,0,,,N,600
US1CANV0022,20090528,PRCP,0,,,N,600
US1CANV0022,20090529,PRCP,0,,,N,600
US1CANV0022,20090530,PRCP,0,,,N,600
US1CANV0022,20090531,PRCP,0,,,N,600
US1CANV0022,20090507,SNOW,0,,,N,600
US1CANV0022,20090508,SNOW,0,,,N,600
US1CANV0022,20090509,SNOW,0,,,N,600
US1CANV0022,20090510,SNOW,0,,,N,600
US1CANV0022,20090511,SNOW,0,,,N,600
US1CANV0022,20090512,SNOW,0,,,N,600
US1CANV0022,20090513,SNOW,0,,,N,600
US1CANV0022,20090514,SNOW,0,,,N,600
US1CANV0022,20090515,SNOW,0,,,N,400
US1CANV0022,20090518,SNOW,0,,,N,600
US1CANV0022,20090519,SNOW,0,,,N,600
US1CANV0022,20090520,SNOW,0,,,N,600
US1CANV0022,20090521,SNOW,0,,,N,600
US1CANV0022,20090523,SNOW,0,,,N,600
US1CANV0022,20090524,SNOW,0,,,N,600
US1CANV0022,20090526,SNOW,0,,,N,600
US1CANV0022,20090527,SNOW,0,,,N,600
US1CANV0022,20090528,SNOW,0,,,N,600
US1CANV0022,20090529,SNOW,0,,,N,600
US1CANV0022,20090530,SNOW,0,,,N,600
US1CANV0022,20090531,SNOW,0,,,N,600
US1CANV0022,20090601,PRCP,0,,,N,600
US1CANV0022,20090602,PRCP,0,,,N,600
US1CANV0022,20090603,PRCP,5,,,N,600
US1CANV0022,20090604,PRCP,206,,,N,800
US1CANV0022,20090605,PRCP,8,,,N,800
US1CANV0022,20090606,PRCP,3,,,N,800
US1CANV0022,20090607,PRCP,0,,,N,600
US1CANV0022,20090608,PRCP,0,,,N,600
US1CANV0022,20090609,PRCP,0,,,N,600
US1CANV0022,20090610,PRCP,0,,,N,600
US1CANV0022,20090611,PRCP,0,,,N,600
US1CANV0022,20090612,PRCP,0,,,N,600
US1CANV0022,20090613,PRCP,0,,,N,830
US1CANV0022,20090614,PRCP,0,,,N,600
US1CANV0022,20090615,PRCP,0,,,N,600
US1CANV0022,20090616,PRCP,0,,,N,600
US1CANV0022,20090617,PRCP,0,,,N,600
US1CANV0022,20090618,PRCP,0,,,N,600
US1CANV0022,20090619,PRCP,0,,,N,600
US1CANV0022,20090620,PRCP,0,,,N,600
US1CANV0022,20090621,PRCP,0,,,N,600
US1CANV0022,20090622,PRCP,0,,,N,600
US1CANV0022,20090623,PRCP,0,,,N,600
US1CANV0022,20090624,PRCP,0,,,N,600
US1CANV0022,20090625,PRCP,0,,,N,600
US1CANV0022,20090628,PRCP,0,,,N,600
US1CANV0022,20090629,PRCP,0,,,N,600
US1CANV0022,20090630,PRCP,0,,,N,600
US1CANV0022,20090601,SNOW,0,,,N,600
US1CANV0022,20090602,SNOW,0,,,N,600
US1CANV0022,20090607,SNOW,0,,,N,600
US1CANV0022,20090608,SNOW,0,,,N,600
US1CANV0022,20090609,SNOW,0,,,N,600
US1CANV0022,20090610,SNOW,0,,,N,600
US1CANV0022,20090611,SNOW,0,,,N,600
US1CANV0022,20090612,SNOW,0,,,N,600
US1CANV0022,20090613,SNOW,0,,,N,830
US1CANV0022,20090614,SNOW,0,,,N,600
US1CANV0022,20090615,SNOW,0,,,N,600
US1CANV0022,20090616,SNOW,0,,,N,600
US1CANV0022,20090617,SNOW,0,,,N,600
US1CANV0022,20090618,SNOW,0,,,N,600
US1CANV0022,20090619,SNOW,0,,,N,600
US1CANV0022,20090620,SNOW,0,,,N,600
US1CANV0022,20090621,SNOW,0,,,N,600
US1CANV0022,20090622,SNOW,0,,,N,600
US1CANV0022,20090623,SNOW,0,,,N,600
US1CANV0022,20090624,SNOW,0,,,N,600
US1CANV0022,20090625,SNOW,0,,,N,600
US1CANV0022,20090628,SNOW,0,,,N,600
US1CANV0022,20090629,SNOW,0,,,N,600
US1CANV0022,20090630,SNOW,0,,,N,600
US1CANV0022,20090701,PRCP,0,,,N,600
US1CANV0022,20090702,PRCP,0,,,N,600
US1CANV0022,20090703,PRCP,0,,,N,600
US1CANV0022,20090704,PRCP,0,,,N,600
US1CANV0022,20090705,PRCP,0,,,N,600
US1CANV0022,20090706,PRCP,0,,,N,600
US1CANV0022,20090707,PRCP,0,,,N,600
US1CANV0022,20090708,PRCP,0,,,N,600
US1CANV0022,20090709,PRCP,0,,,N,600
US1CANV0022,20090710,PRCP,0,,,N,600
US1CANV0022,20090711,PRCP,0,,,N,600
US1CANV0022,20090712,PRCP,0,,,N,600
US1CANV0022,20090713,PRCP,0,,,N,600
US1CANV0022,20090714,PRCP,0,,,N,600
US1CANV0022,20090715,PRCP,0,,,N,600
US1CANV0022,20090716,PRCP,0,,,N,600
US1CANV0022,20090717,PRCP,0,,,N,600
US1CANV0022,20090718,PRCP,0,,,N,600
US1CANV0022,20090719,PRCP,0,,,N,600
US1CANV0022,20090720,PRCP,0,,,N,600
US1CANV0022,20090721,PRCP,0,,,N,600
US1CANV0022,20090722,PRCP,0,,,N,600
US1CANV0022,20090724,PRCP,0,,,N,600
US1CANV0022,20090727,PRCP,0,,,N,600
US1CANV0022,20090728,PRCP,0,,,N,600
US1CANV0022,20090729,PRCP,0,,,N,600
US1CANV0022,20090730,PRCP,0,,,N,600
US1CANV0022,20090731,PRCP,0,,,N,600
US1CANV0022,20090701,SNOW,0,,,N,600
US1CANV0022,20090702,SNOW,0,,,N,600
US1CANV0022,20090703,SNOW,0,,,N,600
US1CANV0022,20090704,SNOW,0,,,N,600
US1CANV0022,20090705,SNOW,0,,,N,600
US1CANV0022,20090706,SNOW,0,,,N,600
US1CANV0022,20090707,SNOW,0,,,N,600
US1CANV0022,20090708,SNOW,0,,,N,600
US1CANV0022,20090709,SNOW,0,,,N,600
US1CANV0022,20090710,SNOW,0,,,N,600
US1CANV0022,20090711,SNOW,0,,,N,600
US1CANV0022,20090712,SNOW,0,,,N,600
US1CANV0022,20090713,SNOW,0,,,N,600
US1CANV0022,20090714,SNOW,0,,,N,600
US1CANV0022,20090715,SNOW,0,,,N,600
US1CANV0022,20090716,SNOW,0,,,N,600
US1CANV0022,20090717,SNOW,0,,,N,600
US1CANV0022,20090718,SNOW,0,,,N,600
US1CANV0022,20090719,SNOW,0,,,N,600
US1CANV0022,20090720,SNOW,0,,,N,600
US1CANV0022,20090721,SNOW,0,,,N,600
US1CANV0022,20090722,SNOW,0,,,N,600
US1CANV0022,20090724,SNOW,0,,,N,600
US1CANV0022,20090727,SNOW,0,,,N,600
US1CANV0022,20090728,SNOW,0,,,N,600
US1CANV0022,20090729,SNOW,0,,,N,600
US1CANV0022,20090730,SNOW,0,,,N,600
US1CANV0022,20090731,SNOW,0,,,N,600
US1CANV0022,20090802,PRCP,0,,,N,600
US1CANV0022,20090803,PRCP,0,,,N,600
US1CANV0022,20090804,PRCP,0,,,N,600
US1CANV0022,20090805,PRCP,0,,,N,600
US1CANV0022,20090806,PRCP,0,,,N,600
US1CANV0022,20090807,PRCP,0,T,,N,600
US1CANV0022,20090808,PRCP,0,,,N,600
US1CANV0022,20090809,PRCP,0,,,N,600
US1CANV0022,20090810,PRCP,0,,,N,600
US1CANV0022,20090811,PRCP,0,,,N,600
US1CANV0022,20090812,PRCP,0,,,N,600
US1CANV0022,20090813,PRCP,0,,,N,600
US1CANV0022,20090824,PRCP,0,,,N,600
US1CANV0022,20090825,PRCP,0,,,N,600
US1CANV0022,20090826,PRCP,0,,,N,600
US1CANV0022,20090827,PRCP,0,,,N,600
US1CANV0022,20090828,PRCP,0,,,N,600
US1CANV0022,20090829,PRCP,0,,,N,600
US1CANV0022,20090830,PRCP,0,,,N,600
US1CANV0022,20090831,PRCP,0,,,N,600
US1CANV0022,20090802,SNOW,0,,,N,600
US1CANV0022,20090803,SNOW,0,,,N,600
US1CANV0022,20090804,SNOW,0,,,N,600
US1CANV0022,20090805,SNOW,0,,,N,600
US1CANV0022,20090806,SNOW,0,,,N,600
US1CANV0022,20090808,SNOW,0,,,N,600
US1CANV0022,20090809,SNOW,0,,,N,600
US1CANV0022,20090810,SNOW,0,,,N,600
US1CANV0022,20090811,SNOW,0,,,N,600
US1CANV0022,20090812,SNOW,0,,,N,600
US1CANV0022,20090813,SNOW,0,,,N,600
US1CANV0022,20090824,SNOW,0,,,N,600
US1CANV0022,20090825,SNOW,0,,,N,600
US1CANV0022,20090826,SNOW,0,,,N,600
US1CANV0022,20090827,SNOW,0,,,N,600
US1CANV0022,20090828,SNOW,0,,,N,600
US1CANV0022,20090829,SNOW,0,,,N,600
US1CANV0022,20090830,SNOW,0,,,N,600
US1CANV0022,20090831,SNOW,0,,,N,600
US1CANV0022,20090901,PRCP,0,,,N,600
US1CANV0022,20090902,PRCP,0,,,N,600
US1CANV0022,20090903,PRCP,0,,,N,600
US1CANV0022,20090904,PRCP,0,,,N,600
US1CANV0022,20090905,PRCP,0,,,N,600
US1CANV0022,20090906,PRCP,0,,,N,600
US1CANV0022,20090907,PRCP,0,,,N,600
US1CANV0022,20090908,PRCP,0,,,N,600
US1CANV0022,20090909,PRCP,0,,,N,600
US1CANV0022,20090910,PRCP,0,,,N,600
US1CANV0022,20090911,PRCP,0,,,N,600
US1CANV0022,20090912,PRCP,0,,,N,600
US1CANV0022,20090913,PRCP,0,T,,N,600
US1CANV0022,20090914,PRCP,46,,,N,600
US1CANV0022,20090915,PRCP,15,,,N,600
US1CANV0022,20090916,PRCP,0,,,N,600
US1CANV0022,20090917,PRCP,0,,,N,600
US1CANV0022,20090918,PRCP,0,,,N,600
US1CANV0022,20090919,PRCP,0,,,N,600
US1CANV0022,20090920,PRCP,0,,,N,600
US1CANV0022,20090921,PRCP,0,,,N,600
US1CANV0022,20090922,PRCP,0,,,N,600
US1CANV0022,20090923,PRCP,0,,,N,600
US1CANV0022,20090924,PRCP,0,,,N,600
US1CANV0022,20090925,PRCP,0,,,N,600
US1CANV0022,20090926,PRCP,0,,,N,600
US1CANV0022,20090927,PRCP,0,,,N,600
US1CANV0022,20090928,PRCP,0,,,N,600
US1CANV0022,20090929,PRCP,0,,,N,600
US1CANV0022,20090930,PRCP,0,,,N,600
US1CANV0022,20090901,SNOW,0,,,N,600
US1CANV0022,20090902,SNOW,0,,,N,600
US1CANV0022,20090903,SNOW,0,,,N,600
US1CANV0022,20090904,SNOW,0,,,N,600
US1CANV0022,20090905,SNOW,0,,,N,600
US1CANV0022,20090906,SNOW,0,,,N,600
US1CANV0022,20090907,SNOW,0,,,N,600
US1CANV0022,20090908,SNOW,0,,,N,600
US1CANV0022,20090909,SNOW,0,,,N,600
US1CANV0022,20090910,SNOW,0,,,N,600
US1CANV0022,20090911,SNOW,0,,,N,600
US1CANV0022,20090912,SNOW,0,,,N,600
US1CANV0022,20090916,SNOW,0,,,N,600
US1CANV0022,20090917,SNOW,0,,,N,600
US1CANV0022,20090918,SNOW,0,,,N,600
US1CANV0022,20090919,SNOW,0,,,N,600
US1CANV0022,20090920,SNOW,0,,,N,600
US1CANV0022,20090921,SNOW,0,,,N,600
US1CANV0022,20090922,SNOW,0,,,N,600
US1CANV0022,20090923,SNOW,0,,,N,600
US1CANV0022,20090924,SNOW,0,,,N,600
US1CANV0022,20090925,SNOW,0,,,N,600
US1CANV0022,20090926,SNOW,0,,,N,600
US1CANV0022,20090927,SNOW,0,,,N,600
US1CANV0022,20090928,SNOW,0,,,N,600
US1CANV0022,20090929,SNOW,0,,,N,600
US1CANV0022,20090930,SNOW,0,,,N,600
US1CANV0022,20091001,PRCP,0,,,N,600
US1CANV0022,20091002,PRCP,0,,,N,600
US1CANV0022,20091003,PRCP,0,,,N,600
US1CANV0022,20091004,PRCP,0,,,N,600
US1CANV0022,20091005,PRCP,0,,,N,600
US1CANV0022,20091006,PRCP,0,,,N,600
US1CANV0022,20091007,PRCP,0,,,N,600
US1CANV0022,20091008,PRCP,0,,,N,600
US1CANV0022,20091009,PRCP,0,,,N,600
US1CANV0022,20091011,PRCP,0,,,N,600
US1CANV0022,20091012,PRCP,0,,,N,600
US1CANV0022,20091013,PRCP,43,,,N,600
US1CANV0022,20091014,PRCP,465,,,N,600
US1CANV0022,20091015,PRCP,61,,,N,600
US1CANV0022,20091016,PRCP,43,,,N,700
US1CANV0022,20091017,PRCP,0,,,N,700
US1CANV0022,20091018,PRCP,0,,,N,900
US1CANV0022,20091019,PRCP,3,,,N,600
US1CANV0022,20091020,PRCP,10,,,N,600
US1CANV0022,20091021,PRCP,0,,,N,600
US1CANV0022,20091022,PRCP,0,,,N,600
US1CANV0022,20091023,PRCP,0,,,N,600
US1CANV0022,20091024,PRCP,0,,,N,500
US1CANV0022,20091031,PRCP,0,,,N,1200
US1CANV0022,20091001,SNOW,0,,,N,600
US1CANV0022,20091002,SNOW,0,,,N,600
US1CANV0022,20091003,SNOW,0,,,N,600
US1CANV0022,20091004,SNOW,0,,,N,600
US1CANV0022,20091005,SNOW,0,,,N,600
US1CANV0022,20091006,SNOW,0,,,N,600
US1CANV0022,20091007,SNOW,0,,,N,600
US1CANV0022,20091008,SNOW,0,,,N,600
US1CANV0022,20091009,SNOW,0,,,N,600
US1CANV0022,20091011,SNOW,0,,,N,600
US1CANV0022,20091012,SNOW,0,,,N,600
US1CANV0022,20091017,SNOW,0,,,N,700
US1CANV0022,20091018,SNOW,0,,,N,900
US1CANV0022,20091021,SNOW,0,,,N,600
US1CANV0022,20091022,SNOW,0,,,N,600
US1CANV0022,20091023,SNOW,0,,,N,600
US1CANV0022,20091024,SNOW,0,,,N,500
US1CANV0022,20091031,SNOW,0,,,N,1200
US1CANV0022,20091101,PRCP,0,,,N,700
US1CANV0022,20091102,PRCP,0,,,N,600
US1CANV0022,20091103,PRCP,0,,,N,600
US1CANV0022,20091104,PRCP,0,,,N,600
US1CANV0022,20091105,PRCP,0,,,N,600
US1CANV0022,20091106,PRCP,0,,,N,600
US1CANV0022,20091107,PRCP,64,,,N,700
US1CANV0022,20091108,PRCP,5,,,N,1100
US1CANV0022,20091109,PRCP,0,,,N,600
US1CANV0022,20091110,PRCP,0,,,N,600
US1CANV0022,20091112,PRCP,30,,,N,600
US1CANV0022,20091113,PRCP,0,,,N,600
US1CANV0022,20091114,PRCP,0,,,N,900
US1CANV0022,20091115,PRCP,0,,,N,1000
US1CANV0022,20091116,PRCP,0,,,N,600
US1CANV0022,20091117,PRCP,0,,,N,600
US1CANV0022,20091118,PRCP,147,,,N,600
US1CANV0022,20091119,PRCP,0,,,N,600
US1CANV0022,20091120,PRCP,0,,,N,700
US1CANV0022,20091121,PRCP,165,,,N,800
US1CANV0022,20091122,PRCP,8,,,N,800
US1CANV0022,20091123,PRCP,13,,,N,600
US1CANV0022,20091124,PRCP,0,,,N,600
US1CANV0022,20091125,PRCP,0,,,N,600
US1CANV0022,20091126,PRCP,0,,,N,700
US1CANV0022,20091127,PRCP,0,T,,N,600
US1CANV0022,20091128,PRCP,76,,,N,800
US1CANV0022,20091129,PRCP,0,,,N,900
US1CANV0022,20091130,PRCP,0,,,N,1100
US1CANV0022,20091101,SNOW,0,,,N,700
US1CANV0022,20091102,SNOW,0,,,N,600
US1CANV0022,20091103,SNOW,0,,,N,600
US1CANV0022,20091104,SNOW,0,,,N,600
US1CANV0022,20091105,SNOW,0,,,N,600
US1CANV0022,20091106,SNOW,0,,,N,600
US1CANV0022,20091109,SNOW,0,,,N,600
US1CANV0022,20091110,SNOW,0,,,N,600
US1CANV0022,20091113,SNOW,0,,,N,600
US1CANV0022,20091114,SNOW,0,,,N,900
US1CANV0022,20091115,SNOW,0,,,N,1000
US1CANV0022,20091116,SNOW,0,,,N,600
US1CANV0022,20091117,SNOW,0,,,N,600
US1CANV0022,20091119,SNOW,0,,,N,600
US1CANV0022,20091120,SNOW,0,,,N,700
US1CANV0022,20091124,SNOW,0,,,N,600
US1CANV0022,20091125,SNOW,0,,,N,600
US1CANV0022,20091126,SNOW,0,,,N,700
US1CANV0022,20091129,SNOW,0,,,N,900
US1CANV0022,20091130,SNOW,0,,,N,1100
US1CANV0022,20091201,PRCP,0,,,N,600
US1CANV0022,20091202,PRCP,0,,,N,600
US1CANV0022,20091203,PRCP,0,,,N,600
US1CANV0022,20091204,PRCP,0,,,N,730
US1CANV0022,20091205,PRCP,0,,,N,800
US1CANV0022,20091206,PRCP,0,,,N,730
US1CANV0022,20091207,PRCP,81,,,N,700
US1CANV0022,20091208,PRCP,0,T,,N,600
US1CANV0022,20091209,PRCP,0,,,N,750
US1CANV0022,20091210,PRCP,0,,,N,700
US1CANV0022,20091211,PRCP,76,,,N,700
US1CANV0022,20091212,PRCP,411,,,N,800
US1CANV0022,20091213,PRCP,358,,,N,830
US1CANV0022,20091214,PRCP,132,,,N,600
US1CANV0022,20091215,PRCP,0,,,N,800
US1CANV0022,20091216,PRCP,18,,,N,700
US1CANV0022,20091217,PRCP,0,T,,N,800
US1CANV0022,20091218,PRCP,0,,,N,900
US1CANV0022,20091219,PRCP,0,,,N,900
