US1CAMP0006,20101215,PRCP,221,Unnamed: 4,Unnamed: 5,N,0800
US1CAMP0006,20131215,SNWD,51,,,N,800
US1CAMP0006,20131207,WESD,127,,,N,800
US1CAMP0006,20131207,WESF,127,,,N,800
US1CAMP0006,20131208,WESF,18,,,N,800
US1CAMP0006,20140112,PRCP,0,T,,N,800
US1CAMP0006,20140130,PRCP,173,,,N,800
US1CAMP0006,20140131,PRCP,325,,,N,800
US1CAMP0006,20140203,PRCP,13,,,N,800
US1CAMP0006,20140204,PRCP,5,,,N,800
US1CAMP0006,20140206,PRCP,61,,,N,800
US1CAMP0006,20140207,PRCP,64,,,N,800
US1CAMP0006,20140208,PRCP,112,,,N,800
US1CAMP0006,20140209,PRCP,102,,,N,800
US1CAMP0006,20140210,PRCP,41,,,N,800
US1CAMP0006,20140216,PRCP,15,,,N,800
US1CAMP0006,20140227,PRCP,452,,,N,800
US1CAMP0006,20140228,PRCP,114,,,N,800
US1CAMP0006,20140301,PRCP,386,,,N,800
US1CAMP0006,20140302,PRCP,5,,,N,800
US1CAMP0006,20140303,PRCP,8,,,N,800
US1CAMP0006,20140304,PRCP,38,,,N,800
US1CAMP0006,20140306,PRCP,64,,,N,800
US1CAMP0006,20140326,PRCP,114,,,N,800
US1CAMP0006,20140327,PRCP,163,,,N,800
US1CAMP0006,20140328,PRCP,13,,,N,800
US1CAMP0006,20140330,PRCP,127,,,N,800
US1CAMP0006,20140331,PRCP,18,,,N,800
US1CAMP0006,20140401,PRCP,127,,,N,800
US1CAMP0006,20140402,PRCP,267,,,N,800
US1CAMP0006,20140412,PRCP,5,,,N,800
US1CAMP0006,20140422,PRCP,13,,,N,800
US1CAMP0006,20140425,PRCP,20,,,N,800
US1CAMP0006,20140426,PRCP,406,,,N,800
US1CAMP0006,20140427,PRCP,51,,,N,800
US1CAMP0006,20140401,SNOW,0,T,,N,800
US1CAMP0006,20140402,SNOW,51,,,N,800
US1CAMP0006,20140401,SNWD,0,T,,N,800
US1CAMP0006,20140401,WESD,10,,,N,800
US1CAMP0006,20140401,WESF,10,,,N,800
US1CAMP0006,20140507,PRCP,64,,,N,800
US1CAMP0006,20140520,PRCP,51,,,N,800
US1CAMP0006,20140521,PRCP,20,,,N,800
US1CAMP0006,20140522,PRCP,0,T,,N,800
US1CAMP0006,20140523,PRCP,0,T,,N,800
US1CAMP0006,20140721,PRCP,8,,,N,800
US1CAMP0006,20140804,PRCP,8,,,N,800
US1CAMP0006,20140820,PRCP,5,,,N,800
US1CAMP0006,20140908,PRCP,0,T,,N,800
US1CAMP0006,20140909,PRCP,30,,,N,800
US1CAMP0006,20140921,PRCP,0,T,,N,800
US1CAMP0006,20140928,PRCP,152,,,N,800
US1CAMP0006,20140929,PRCP,94,,,N,800
US1CAMP0006,20141026,PRCP,0,T,,N,800
US1CAMP0006,20141101,PRCP,330,,,N,800
US1CAMP0006,20141102,PRCP,86,,,N,800
US1CAMP0006,20141113,PRCP,97,,,N,800
US1CAMP0006,20141114,PRCP,66,,,N,800
US1CAMP0006,20141121,PRCP,76,,,N,800
US1CAMP0006,20141123,PRCP,140,,,N,800
US1CAMP0006,20141201,PRCP,25,,,N,800
US1CAMP0006,20141202,PRCP,8,,,N,800
US1CAMP0006,20141203,PRCP,381,,,N,800
US1CAMP0006,20141204,PRCP,76,,,N,800
US1CAMP0006,20141205,PRCP,5,,,N,800
US1CAMP0006,20141212,PRCP,505,,,N,800
US1CAMP0006,20141213,PRCP,127,,,N,800
US1CAMP0006,20141215,PRCP,0,T,,N,800
US1CAMP0006,20141216,PRCP,150,,,N,800
US1CAMP0006,20141217,PRCP,203,,,N,800
US1CAMP0006,20141218,PRCP,20,,,N,800
US1CAMP0006,20141220,PRCP,13,,,N,800
US1CAMP0006,20141221,PRCP,10,,,N,800
US1CAMP0006,20141222,PRCP,5,,,N,800
US1CAMP0006,20141223,PRCP,3,,,N,800
US1CAMP0006,20141225,PRCP,76,,,N,800
US1CAMP0006,20141227,PRCP,8,,,N,800
US1CAMP0006,20150127,PRCP,53,,,N,800
US1CAMP0006,20150128,PRCP,76,,,N,800
US1CAMP0006,20150207,PRCP,318,,,N,800
US1CAMP0006,20150208,PRCP,41,,,N,800
US1CAMP0006,20150209,PRCP,305,,,N,800
US1CAMP0006,20150222,PRCP,0,T,,N,800
US1CAMP0006,20150223,PRCP,25,,,N,800
US1CAMP0006,20150224,PRCP,10,,,N,800
US1CAMP0006,20150228,PRCP,86,,,N,800
US1CAMP0006,20150302,PRCP,150,,,N,800
US1CAMP0006,20150303,PRCP,10,,,N,800
US1CAMP0006,20150312,PRCP,23,,,N,800
US1CAMP0006,20150406,PRCP,18,,,N,800
US1CAMP0006,20150408,PRCP,198,,,N,800
US1CAMP0006,20150422,PRCP,0,T,,N,800
US1CAMP0006,20150423,PRCP,0,T,,N,800
US1CAMP0006,20150424,PRCP,51,,,N,800
US1CAMP0006,20150425,PRCP,272,,,N,800
US1CAMP0006,20150426,PRCP,145,,,N,800
US1CAMP0006,20150507,PRCP,28,,,N,800
US1CAMP0006,20150508,PRCP,178,,,N,800
US1CAMP0006,20150515,PRCP,145,,,N,800
US1CAMP0006,20150516,PRCP,84,,,N,800
US1CAMP0006,20150518,PRCP,107,,,N,800
US1CAMP0006,20150522,PRCP,13,,,N,800
US1CAMP0006,20150524,PRCP,3,,,N,800
US1CAMP0006,20150610,PRCP,0,T,,N,800
US1CAMP0006,20150613,PRCP,5,,,N,800
US1CAMP0006,20150629,PRCP,0,T,,N,800
US1CAMP0006,20150702,PRCP,5,,,N,800
US1CAMP0006,20150703,PRCP,10,,,N,800
US1CAMP0006,20150709,PRCP,10,,,N,800
US1CAMP0006,20150710,PRCP,5,,,N,800
US1CAMP0006,20150711,PRCP,3,,,N,800
US1CAMP0006,20150721,PRCP,38,,,N,800
US1CAMP0006,20150731,PRCP,3,,,N,800
US1CAMP0006,20150801,PRCP,0,T,,N,800
US1CAMP0006,20150807,PRCP,5,,,N,800
US1CAMP0006,20150915,PRCP,168,,,N,800
US1CAMP0006,20150916,PRCP,3,,,N,800
US1CAMP0006,20151002,PRCP,56,,,N,800
US1CAMP0006,20151016,PRCP,13,,,N,800
US1CAMP0006,20151017,PRCP,0,T,,N,800
US1CAMP0006,20151018,PRCP,79,,,N,800
US1CAMP0006,20151019,PRCP,5,,,N,800
US1CAMP0006,20151028,PRCP,84,,,N,800
US1CAMP0006,20151029,PRCP,13,,,N,800
US1CAMP0006,20151102,PRCP,244,,,N,800
US1CAMP0006,20151103,PRCP,549,,,N,800
US1CAMP0006,20151104,PRCP,140,,,N,800
US1CAMP0006,20151109,PRCP,97,,,N,800
US1CAMP0006,20151110,PRCP,117,,,N,800
US1CAMP0006,20151111,PRCP,5,,,N,800
US1CAMP0006,20151116,PRCP,216,,,N,800
US1CAMP0006,20151125,PRCP,175,,,N,800
US1CAMP0006,20151126,PRCP,66,,,N,800
US1CAMP0006,20151128,PRCP,10,,,N,800
US1CAMP0006,20151110,SNOW,0,T,,N,800
US1CAMP0006,20151126,SNOW,13,,,N,800
US1CAMP0006,20151128,SNOW,0,T,,N,800
US1CAMP0006,20151126,WESF,0,T,,N,800
US1CAMP0006,20151201,PRCP,5,,,N,800
US1CAMP0006,20151204,PRCP,5,,,N,800
US1CAMP0006,20151210,PRCP,0,T,,N,800
US1CAMP0006,20151211,PRCP,406,,,N,800
US1CAMP0006,20151212,PRCP,18,,,N,800
US1CAMP0006,20151214,PRCP,180,,,N,800
US1CAMP0006,20151219,PRCP,15,,,N,800
US1CAMP0006,20151220,PRCP,163,,,N,800
US1CAMP0006,20151221,PRCP,56,,,N,800
US1CAMP0006,20151222,PRCP,940,,,N,800
US1CAMP0006,20151223,PRCP,114,,,N,800
US1CAMP0006,20151224,PRCP,64,,,N,800
US1CAMP0006,20151229,PRCP,0,,L,N,800
US1CAMP0006,20151211,SNOW,0,T,,N,800
US1CAMP0006,20151224,SNOW,0,T,,N,800
US1CAMP0006,20151229,SNOW,0,,,N,800
US1CAMP0006,20151229,SNWD,102,,,N,800
US1CAMP0006,20151229,DAPR,5,,L,N,800
US1CAMP0006,20151229,MDPR,269,,L,N,800
US1CAMP0006,20151211,WESF,0,T,,N,800
US1CAMP0006,20160105,PRCP,102,,,N,800
US1CAMP0006,20160106,PRCP,605,,,N,800
US1CAMP0006,20160107,PRCP,422,,,N,800
US1CAMP0006,20160109,PRCP,0,T,,N,800
US1CAMP0006,20160110,PRCP,36,,,N,800
US1CAMP0006,20160113,PRCP,8,,,N,800
US1CAMP0006,20160114,PRCP,5,,,N,800
US1CAMP0006,20160115,PRCP,89,,,N,800
US1CAMP0006,20160116,PRCP,23,,,N,800
US1CAMP0006,20160117,PRCP,8,,,N,800
US1CAMP0006,20160118,PRCP,216,,,N,800
US1CAMP0006,20160119,PRCP,61,,,N,800
US1CAMP0006,20160120,PRCP,254,,,N,800
US1CAMP0006,20160123,PRCP,254,,,N,800
US1CAMP0006,20160124,PRCP,38,,,N,800
US1CAMP0006,20160129,PRCP,0,T,,N,800
US1CAMP0006,20160130,PRCP,241,,,N,700
US1CAMP0006,20160131,PRCP,274,,,N,800
US1CAMP0006,20160107,SNOW,0,T,,N,800
US1CAMP0006,20160107,WESF,0,T,,N,800
US1CAMP0006,20160201,PRCP,160,,,N,800
US1CAMP0006,20160218,PRCP,267,,,N,800
US1CAMP0006,20160219,PRCP,10,,,N,800
US1CAMP0006,20160312,PRCP,381,,,N,800
US1CAMP0006,20160313,PRCP,38,,,N,800
US1CAMP0006,20160314,PRCP,279,,,N,800
US1CAMP0006,20160315,PRCP,8,,,N,800
US1CAMP0006,20160322,PRCP,112,,,N,800
US1CAMP0006,20160329,PRCP,13,,,N,800
US1CAMP0006,20160330,PRCP,23,,,N,800
US1CAMP0006,20160310,DAPR,8,,,N,1700
US1CAMP0006,20160310,MDPR,1461,,,N,1700
US1CAMP0006,20160411,PRCP,74,,,N,800
US1CAMP0006,20160423,PRCP,201,,,N,800
US1CAMP0006,20160425,PRCP,58,,,N,800
US1CAMP0006,20160429,PRCP,5,,,N,800
US1CAMP0006,20160430,PRCP,0,T,,N,800
US1CAMP0006,20160410,DAPR,2,,,N,800
US1CAMP0006,20160410,MDPR,622,,,N,800
US1CAMP0006,20160501,PRCP,0,T,,N,800
US1CAMP0006,20160506,PRCP,30,,,N,800
US1CAMP0006,20160507,PRCP,51,,,N,800
US1CAMP0006,20160508,PRCP,64,,,N,800
US1CAMP0006,20160524,PRCP,8,,,N,800
US1CAMP0006,20160525,PRCP,15,,,N,800
US1CAMP0006,20160526,PRCP,140,,,N,800
US1CAMP0006,20160612,PRCP,69,,,N,800
US1CAMP0006,20160613,PRCP,10,,,N,800
US1CAMP0006,20160701,PRCP,0,,,N,800
US1CAMP0006,20160702,PRCP,0,,,N,800
US1CAMP0006,20160703,PRCP,0,,,N,800
US1CAMP0006,20160704,PRCP,0,,,N,800
US1CAMP0006,20160705,PRCP,0,,,N,800
US1CAMP0006,20160706,PRCP,0,,,N,800
US1CAMP0006,20160707,PRCP,0,,,N,800
US1CAMP0006,20160708,PRCP,0,,,N,800
US1CAMP0006,20160709,PRCP,0,,,N,800
US1CAMP0006,20160710,PRCP,0,,,N,800
US1CAMP0006,20160711,PRCP,0,,,N,800
US1CAMP0006,20160712,PRCP,0,,,N,800
US1CAMP0006,20160713,PRCP,0,,,N,800
US1CAMP0006,20160714,PRCP,0,,,N,800
US1CAMP0006,20160715,PRCP,0,,,N,800
US1CAMP0006,20160716,PRCP,0,,,N,800
US1CAMP0006,20160717,PRCP,0,,,N,800
US1CAMP0006,20160718,PRCP,0,,,N,800
US1CAMP0006,20160719,PRCP,0,,,N,800
US1CAMP0006,20160720,PRCP,0,,,N,800
US1CAMP0006,20160721,PRCP,0,,,N,800
US1CAMP0006,20160722,PRCP,0,,,N,800
US1CAMP0006,20160723,PRCP,0,,,N,800
US1CAMP0006,20160724,PRCP,0,,,N,800
US1CAMP0006,20160725,PRCP,0,,,N,800
US1CAMP0006,20160726,PRCP,0,,,N,800
US1CAMP0006,20160727,PRCP,0,,,N,800
US1CAMP0006,20160728,PRCP,0,,,N,800
US1CAMP0006,20160729,PRCP,0,,,N,800
US1CAMP0006,20160730,PRCP,0,,,N,800
US1CAMP0006,20160731,PRCP,0,,,N,800
US1CAMP0006,20160701,SNOW,0,,,N,800
US1CAMP0006,20160702,SNOW,0,,,N,800
US1CAMP0006,20160703,SNOW,0,,,N,800
US1CAMP0006,20160704,SNOW,0,,,N,800
US1CAMP0006,20160705,SNOW,0,,,N,800
US1CAMP0006,20160706,SNOW,0,,,N,800
US1CAMP0006,20160707,SNOW,0,,,N,800
US1CAMP0006,20160708,SNOW,0,,,N,800
US1CAMP0006,20160709,SNOW,0,,,N,800
US1CAMP0006,20160710,SNOW,0,,,N,800
US1CAMP0006,20160711,SNOW,0,,,N,800
US1CAMP0006,20160712,SNOW,0,,,N,800
US1CAMP0006,20160713,SNOW,0,,,N,800
US1CAMP0006,20160714,SNOW,0,,,N,800
US1CAMP0006,20160715,SNOW,0,,,N,800
US1CAMP0006,20160716,SNOW,0,,,N,800
US1CAMP0006,20160717,SNOW,0,,,N,800
US1CAMP0006,20160718,SNOW,0,,,N,800
US1CAMP0006,20160719,SNOW,0,,,N,800
US1CAMP0006,20160720,SNOW,0,,,N,800
US1CAMP0006,20160721,SNOW,0,,,N,800
US1CAMP0006,20160722,SNOW,0,,,N,800
US1CAMP0006,20160723,SNOW,0,,,N,800
US1CAMP0006,20160724,SNOW,0,,,N,800
US1CAMP0006,20160725,SNOW,0,,,N,800
US1CAMP0006,20160726,SNOW,0,,,N,800
US1CAMP0006,20160727,SNOW,0,,,N,800
US1CAMP0006,20160728,SNOW,0,,,N,800
US1CAMP0006,20160729,SNOW,0,,,N,800
US1CAMP0006,20160730,SNOW,0,,,N,800
US1CAMP0006,20160731,SNOW,0,,,N,800
US1CAMP0006,20160801,PRCP,0,,,N,800
US1CAMP0006,20160802,PRCP,0,,,N,800
US1CAMP0006,20160803,PRCP,0,,,N,800
US1CAMP0006,20160804,PRCP,0,,,N,800
